/home/aivs/anaconda3/envs/KSM/bin/python /home/aivs/바탕화면/aa/bottleneck.py 
Iter: 169000, Loss: 1.1197, LR: 0.005000
Iter: 170000, Loss: 1.0446, LR: 0.005000
Iter: 170000, Count: 32421, Accuracy: 62.65%
Iter: 171000, Loss: 1.1397, LR: 0.005000
Iter: 172000, Loss: 1.3016, LR: 0.005000
Iter: 173000, Loss: 1.2202, LR: 0.005000
Iter: 174000, Loss: 1.0593, LR: 0.005000
Iter: 175000, Loss: 1.1459, LR: 0.005000
Iter: 176000, Loss: 1.3819, LR: 0.005000
Iter: 177000, Loss: 1.1616, LR: 0.005000
Iter: 178000, Loss: 1.3271, LR: 0.005000
Iter: 179000, Loss: 1.4133, LR: 0.005000
Iter: 180000, Loss: 1.4212, LR: 0.005000
Iter: 180000, Count: 32994, Accuracy: 63.75%
Iter: 181000, Loss: 1.1542, LR: 0.005000
Iter: 182000, Loss: 1.0751, LR: 0.005000
Iter: 183000, Loss: 1.1892, LR: 0.005000
Iter: 184000, Loss: 0.9707, LR: 0.005000
Iter: 185000, Loss: 1.0256, LR: 0.005000
Iter: 186000, Loss: 1.0431, LR: 0.005000
Iter: 187000, Loss: 0.9795, LR: 0.005000
Iter: 188000, Loss: 1.2565, LR: 0.005000
Iter: 189000, Loss: 0.9143, LR: 0.005000
Iter: 190000, Loss: 1.3864, LR: 0.005000
Iter: 190000, Count: 32481, Accuracy: 62.76%
Iter: 191000, Loss: 1.1411, LR: 0.005000
Iter: 192000, Loss: 1.4005, LR: 0.005000
Iter: 193000, Loss: 1.0565, LR: 0.005000
Iter: 194000, Loss: 1.1037, LR: 0.005000
Iter: 195000, Loss: 1.4832, LR: 0.005000
Iter: 196000, Loss: 1.2498, LR: 0.005000
Iter: 197000, Loss: 1.0822, LR: 0.005000
Iter: 198000, Loss: 1.1823, LR: 0.005000
Iter: 199000, Loss: 1.0398, LR: 0.005000
Iter: 200000, Loss: 1.3658, LR: 0.001000
Iter: 200000, Count: 32388, Accuracy: 62.58%
Iter: 201000, Loss: 0.7225, LR: 0.001000
Iter: 202000, Loss: 0.7455, LR: 0.001000
Iter: 203000, Loss: 0.7913, LR: 0.001000
Iter: 204000, Loss: 0.5039, LR: 0.001000
Iter: 205000, Loss: 0.8461, LR: 0.001000
Iter: 206000, Loss: 0.7015, LR: 0.001000
Iter: 207000, Loss: 0.5951, LR: 0.001000
Iter: 208000, Loss: 0.7546, LR: 0.001000
Iter: 209000, Loss: 0.7001, LR: 0.001000
Iter: 210000, Loss: 0.7244, LR: 0.001000
Iter: 210000, Count: 37870, Accuracy: 73.18%
Iter: 211000, Loss: 0.9681, LR: 0.001000
Iter: 212000, Loss: 0.7738, LR: 0.001000
Iter: 213000, Loss: 0.9523, LR: 0.001000
Iter: 214000, Loss: 0.6688, LR: 0.001000
Iter: 215000, Loss: 0.5902, LR: 0.001000
Iter: 216000, Loss: 0.5030, LR: 0.001000
Iter: 217000, Loss: 0.4770, LR: 0.001000
Iter: 218000, Loss: 0.7088, LR: 0.001000
Iter: 219000, Loss: 0.7217, LR: 0.001000
Iter: 220000, Loss: 0.7042, LR: 0.001000
Iter: 220000, Count: 37773, Accuracy: 72.99%
Iter: 221000, Loss: 0.5437, LR: 0.001000
Iter: 222000, Loss: 0.6753, LR: 0.001000
Iter: 223000, Loss: 0.9153, LR: 0.001000
Iter: 224000, Loss: 0.7202, LR: 0.001000
Iter: 225000, Loss: 0.4045, LR: 0.001000
Iter: 226000, Loss: 0.5140, LR: 0.001000
Iter: 227000, Loss: 0.4552, LR: 0.001000
Iter: 228000, Loss: 0.4870, LR: 0.001000
Iter: 229000, Loss: 0.6067, LR: 0.001000
Iter: 230000, Loss: 0.2802, LR: 0.001000
Iter: 230000, Count: 37780, Accuracy: 73.00%
Iter: 231000, Loss: 0.6412, LR: 0.001000
Iter: 232000, Loss: 0.3836, LR: 0.001000
Iter: 233000, Loss: 0.6593, LR: 0.001000
Iter: 234000, Loss: 0.7339, LR: 0.001000
Iter: 235000, Loss: 0.4497, LR: 0.001000
Iter: 236000, Loss: 0.6395, LR: 0.001000
Iter: 237000, Loss: 0.4296, LR: 0.001000
Iter: 238000, Loss: 0.3401, LR: 0.001000
Iter: 239000, Loss: 0.5387, LR: 0.001000
Iter: 240000, Loss: 0.8035, LR: 0.001000
Iter: 240000, Count: 37725, Accuracy: 72.90%
Iter: 241000, Loss: 0.5487, LR: 0.001000
Iter: 242000, Loss: 0.6623, LR: 0.001000
Iter: 243000, Loss: 0.4916, LR: 0.001000
Iter: 244000, Loss: 0.5190, LR: 0.001000
Iter: 245000, Loss: 0.5834, LR: 0.001000
Iter: 246000, Loss: 0.6735, LR: 0.001000
Iter: 247000, Loss: 0.5313, LR: 0.001000
Iter: 248000, Loss: 0.7231, LR: 0.001000
Iter: 249000, Loss: 0.4495, LR: 0.001000
Iter: 250000, Loss: 0.5742, LR: 0.000167
Iter: 250000, Count: 37582, Accuracy: 72.62%
Iter: 251000, Loss: 0.3440, LR: 0.000163
Iter: 252000, Loss: 0.3524, LR: 0.000160
Iter: 253000, Loss: 0.4273, LR: 0.000157
Iter: 254000, Loss: 0.6043, LR: 0.000153
Iter: 255000, Loss: 0.3185, LR: 0.000150
Iter: 256000, Loss: 0.3215, LR: 0.000147
Iter: 257000, Loss: 0.3657, LR: 0.000143
Iter: 258000, Loss: 0.3242, LR: 0.000140
Iter: 259000, Loss: 0.3135, LR: 0.000137
Iter: 260000, Loss: 0.1618, LR: 0.000133
Iter: 260000, Count: 38836, Accuracy: 75.04%
Iter: 261000, Loss: 0.3191, LR: 0.000130
Iter: 262000, Loss: 0.1320, LR: 0.000127
Iter: 263000, Loss: 0.1862, LR: 0.000123
Iter: 264000, Loss: 0.5443, LR: 0.000120
Iter: 265000, Loss: 0.3561, LR: 0.000117
Iter: 266000, Loss: 0.3632, LR: 0.000113
Iter: 267000, Loss: 0.2948, LR: 0.000110
Iter: 268000, Loss: 0.4100, LR: 0.000107
Iter: 269000, Loss: 0.2934, LR: 0.000103
Iter: 270000, Loss: 0.3464, LR: 0.000100
Iter: 270000, Count: 38873, Accuracy: 75.11%
Iter: 271000, Loss: 0.2903, LR: 0.000097
Iter: 272000, Loss: 0.3978, LR: 0.000093
Iter: 273000, Loss: 0.2002, LR: 0.000090
Iter: 274000, Loss: 0.3169, LR: 0.000087
Iter: 275000, Loss: 0.2802, LR: 0.000083
Iter: 276000, Loss: 0.2425, LR: 0.000080
Iter: 277000, Loss: 0.5264, LR: 0.000077
Iter: 278000, Loss: 0.4337, LR: 0.000073
Iter: 279000, Loss: 0.2249, LR: 0.000070
Iter: 280000, Loss: 0.2771, LR: 0.000067
Iter: 280000, Count: 38915, Accuracy: 75.20%
Iter: 281000, Loss: 0.2940, LR: 0.000063
Iter: 282000, Loss: 0.3827, LR: 0.000060
Iter: 283000, Loss: 0.3684, LR: 0.000057
Iter: 284000, Loss: 0.2803, LR: 0.000053
Iter: 285000, Loss: 0.2139, LR: 0.000050
Iter: 286000, Loss: 0.4716, LR: 0.000047
Iter: 287000, Loss: 0.2387, LR: 0.000043
Iter: 288000, Loss: 0.3960, LR: 0.000040
Iter: 289000, Loss: 0.2112, LR: 0.000037
Iter: 290000, Loss: 0.0885, LR: 0.000033
Iter: 290000, Count: 38977, Accuracy: 75.31%
Iter: 291000, Loss: 0.2624, LR: 0.000030
Iter: 292000, Loss: 0.2104, LR: 0.000027
Iter: 293000, Loss: 0.3736, LR: 0.000023
Iter: 294000, Loss: 0.2472, LR: 0.000020
Iter: 295000, Loss: 0.2258, LR: 0.000017
Iter: 296000, Loss: 0.2991, LR: 0.000013
Iter: 297000, Loss: 0.1919, LR: 0.000010
Iter: 298000, Loss: 0.3730, LR: 0.000007
Iter: 299000, Loss: 0.2114, LR: 0.000003

Process finished with exit code 0
